date,invoice_no,product_ids,amount,customer_id
2024-03-14,8439,"363235,68278,111871",2704.0,99678
2023-12-05,8440,"34898,138504",6568.0,73032
2024-01-10,8441,"717968,353746,491449,659520,949490",2949.0,21010
2025-07-28,8442,72676,329.0,3106
2024-03-22,8443,"549105,1045802,502175",10812.01,81187
2023-12-14,8444,"959846,793285",9444.7,97
2024-10-30,8445,"4397,883039,728013",7647.0,38727
2024-07-22,8446,"98454,354202,1049147",1720.0,5051
2024-03-28,8447,332013,3998.0,2713
2025-01-14,8448,397091,199.0,32763
2025-01-25,8449,"780391,504706",3370.0,17160
2024-07-15,8450,"741222,682398,1031298",2798.0,45379
2023-09-09,8451,"190220,510693,1008385",3849.0,34670
2025-07-14,8452,"623039,663279",1022.0,57223
2024-04-23,8453,877290,8999.0,8970
2024-10-08,8454,"121784,807892,678284,147550,864151",6705.0,82478
2024-10-14,8455,"950438,471033,884892,773725",18110.0,29045
2025-07-19,8456,334312,1118.0,56299
2024-09-20,8457,504312,1999.0,92731
2025-02-20,8458,"855590,977521,738016,153222",43162.49,22734
2023-11-27,8459,"81951,346300,349972,429932",2877.0,686
2024-01-13,8460,632953,675.0,36211
2023-12-13,8461,244766,799.0,85029
2025-07-27,8462,"650505,515799,1006084",1805.0,94918
2024-08-11,8463,1049459,1499.0,18416
2023-10-19,8464,"191784,647482,551103,1083520",16547.0,20191
2023-10-29,8465,"728698,936173,147077,537703,503209",92968.78,58653
2024-05-27,8466,"323972,809844,1077332,746587",7879.0,61994
2025-01-10,8467,"276516,870581",3294.0,63414
2025-02-11,8468,"985337,839515,824501,1101801,766007",4165.0,48012
2025-03-05,8469,"922774,447951,724188,754843,141990",21264.0,56208
2024-10-24,8470,"419236,909089,29272",2777.0,76363
2024-04-03,8471,"963912,347791,122633,895679,864173",5843.79,99280
2023-10-04,8472,"9630,585856,215545",11130.48,56811
2024-10-04,8473,"291660,306656",798.0,56197
2025-07-23,8474,1022607,37778.22,18780
2024-12-24,8475,"643736,699466,264611,465945,814405",8026.0,65648
2024-01-03,8476,"417051,399529",960.0,93364
2023-11-27,8477,689806,1150.0,95326
2024-07-02,8478,824693,670.0,99819
2024-01-18,8479,"497315,229752,389501,38387",26136.0,8778
2023-12-21,8480,"338736,637905,990555,897175",2759.0,63342
2024-11-21,8481,"725585,633138",964.0,64252
2025-03-30,8482,1098662,499.0,49955
2024-02-19,8483,470466,2389.0,26720
2024-04-05,8484,463671,699.0,20127
2024-01-31,8485,"642686,626086,676546,72228,656928",8115.55,3507
2025-02-13,8486,"226435,363829,892411,963295,670285",26024.0,90528
2025-01-12,8487,"594403,559786",858.0,64868
2025-05-10,8488,350315,2490.0,74686
2023-12-18,8489,"338977,836735",2846.0,1725
2024-05-26,8490,"405727,260812,1035652",1880.0,40703
2025-01-06,8491,"293893,781814,601879,156336,71084",3901.0,29770
2024-07-13,8492,"1001278,327955",4554.0,89930
2025-03-06,8493,"38806,257904,296011",26474.0,73830
2025-01-08,8494,"263409,191714,763755,1041453",211291.0,8847
2025-02-02,8495,"779242,669646",10997.0,80425
2024-04-22,8496,"412016,182678,492670,27407,417524",3650.0,8730
2023-12-30,8497,"180777,1042637,1033112,163605,350846",2654.0,85176
2025-02-24,8498,"482417,95894,20270",2393.0,6145
2024-04-14,8499,"438718,708517,129992",23429.6,89029
2024-03-05,8500,"73996,425428,27195",5668.0,15097
2023-12-15,8501,"876450,458485,1078726,327549,243875",4702.0,73586
2024-08-03,8502,58885,495.0,58680
2024-10-10,8503,"653555,471106,1006486",3851.0,75859
2023-10-16,8504,"579981,864565",1358.0,14899
2023-10-01,8505,"794023,803046",598.0,40130
2025-03-11,8506,"390210,214025,655946",2905.86,88791
2025-01-28,8507,522599,702.0,24500
2023-12-24,8508,"266745,726699,1005990",4264.0,45818
2025-04-04,8509,662694,132.0,59311
2024-09-13,8510,"109966,320952",7076.17,18955
2025-02-27,8511,"816150,578509,718282,1088624,1043112",1948.0,8379
2025-06-17,8512,"474912,706579",1498.0,62990
2024-06-20,8513,564478,330.0,42965
2024-11-13,8514,"688403,254691,567724,980727,102323",9193.3,1058
2025-03-04,8515,395053,595.0,26410
2024-11-16,8516,554790,303.0,52717
2024-06-08,8517,"32472,810233,865188,376164",5916.0,42231
2024-08-04,8518,"609043,883298,1002197,661043,692642",2497.0,78968
2024-10-05,8519,"944635,911897,606092,1007215,740824",4984.0,70760
2024-04-21,8520,"877628,587663",4497.0,59573
2024-03-08,8521,"513161,137000,171585",2166.0,48317
2024-12-06,8522,"390013,956259",3763.0,46649
2024-05-22,8523,870018,1049.0,28290
2024-07-15,8524,"563389,230377,765589",15456.0,68742
2024-06-20,8525,"133178,281368,575280",3091.39,93912
2024-01-03,8526,100532,42485.0,3561
2024-07-25,8527,"59461,122003",2430.0,31820
2025-07-22,8528,"527919,548398,90451",51697.0,94197
2024-10-19,8529,"366531,156898,119681,714501",1530.0,58751
2025-06-24,8530,"111757,95995,681489,701100",1171.0,27676
2024-05-19,8531,"524707,896841,515364",6947.0,77794
2023-08-21,8532,"40911,1040019,768609,297248",2936.0,56530
2025-05-16,8533,"553130,181412,169547,208684,175222",5813.0,93015
2025-03-03,8534,"765597,822454,77310,74328",3826.0,62056
2024-08-17,8535,"540806,279383,731492,925455",9512.0,71607
2024-04-02,8536,"413150,537763,319500,82686,126507",15086.5,64915
2025-02-18,8537,"422817,380428,355509,278300",2243.0,57130
2023-10-25,8538,16006,450.0,14801
2023-11-23,8539,"848630,934326,430267,473092",5446.0,30396
2025-03-10,8540,672446,399.0,56832
2024-02-07,8541,"762002,343718",259079.0,95901
2023-12-02,8542,"427937,801088,978771",27216.6,47609
2024-06-03,8543,"880600,494693,440702,572071",37596.74,59767
2025-07-25,8544,"45741,1097518,165937,440041,886296",5248.0,8275
2023-12-24,8545,"755807,1027023,116793,951417",84294.0,16515
2024-07-06,8546,"1067575,493792",748.0,46742
2024-05-18,8547,"1102284,660977,611512",4597.0,41187
2025-04-22,8548,"480965,910360,704283,166475,710419",2621.0,85398
2023-12-30,8549,"1027560,232229",24228.0,29949
2025-01-09,8550,"730299,626007",13059.0,37107
2024-07-04,8551,"191261,814866,400581,682990",1462.0,89446
2024-02-17,8552,587909,259.0,57066
2023-09-19,8553,128354,275.0,77898
2024-07-06,8554,914139,473.0,90934
2025-01-27,8555,"863450,522424,547190",2543.0,44888
2025-06-18,8556,"1054450,574881",2812.0,47683
2024-11-02,8557,"504796,119377,130021",20074.0,87702
2024-03-26,8558,"957070,394866,563490,1090743",7654.0,5469
2025-01-28,8559,"341917,45500,836286,953809",1937.64,30899
2024-09-13,8560,"943257,737767,1054949,965489,913897",14397.0,12790
2024-01-27,8561,"81879,138884",1348.0,51188
2024-12-18,8562,"823038,906454,1011951,491839,884178",4324.0,9229
2024-02-22,8563,"353717,270102",748.0,77428
2024-11-11,8564,"26949,136063",2248.0,92072
2025-06-13,8565,"79984,397952",3219.0,15416
2023-11-22,8566,"1947,234258,913185",34665.2,13454
2023-09-21,8567,462032,2199.0,70278
2025-03-06,8568,"1021879,330292",1676.0,7781
2024-01-05,8569,"1102942,409715",4183.0,13565
2023-11-22,8570,"515065,1090749",2309.0,87790
2024-06-07,8571,312549,324.0,46880
2023-08-14,8572,744143,378.0,33035
2025-07-08,8573,"446184,849052,242870,994803,336920",12090.0,72476
2024-07-26,8574,"1005247,49178,1084435,865620",4502.0,42773
2025-04-15,8575,536848,235.0,90303
2024-11-09,8576,"771008,512839",3994.0,85174
2024-11-08,8577,"625233,1088689,172413,969251",5026.0,31353
2025-05-15,8578,242433,18286.0,84616
2025-02-14,8579,"620909,169363,745644,921002",4103.0,72591
2024-03-08,8580,"245610,235",47245.0,88283
2024-07-25,8581,1031007,299.0,70903
2024-06-25,8582,253668,595.8,21671
2024-09-29,8583,110380,599.0,71805
2024-06-25,8584,"484387,554948,24112",2285.0,31809
2025-05-13,8585,"896247,201779",2379.0,11729
2024-08-03,8586,"624462,322564,676173,734780,403032",3824.0,90054
2024-01-25,8587,"591156,944840",348.0,74189
2023-08-23,8588,"209402,337265",2798.0,38327
2024-09-11,8589,"16523,1066344",9013.4,90063
2024-11-20,8590,"435892,734575",2698.0,29306
2024-12-24,8591,"950540,784029,176258",13313.0,33093
2024-11-01,8592,"628640,1050907,855640,21506",27372.0,4982
2024-04-14,8593,622272,999.0,55931
2024-12-28,8594,"55017,1052231,823433,783722",2369.0,77609
2024-08-04,8595,"1094795,695875,985890",2254.0,15998
2023-11-20,8596,"1039739,509208,93907,925976,115933",4098.0,80245
2025-04-09,8597,"332750,955556,286184,241582",33519.0,78898
2025-01-12,8598,"905708,452084,964138,197524,134730",11411.0,87282
2024-08-11,8599,847899,2099.0,6360
2023-10-18,8600,"285532,27237",770.0,27088
2023-11-27,8601,"210644,953233,373859,93713,1066906",15130.0,59107
2024-11-22,8602,802925,249.0,45367
2024-12-13,8603,"581644,943709,79693,194093",3096.0,54642
2025-07-21,8604,157116,479.0,89742
2023-09-04,8605,"510947,800684,911084",4237.0,21849
2025-07-06,8606,"133154,360313",690.0,6489
2023-08-25,8607,903624,499.0,93269
2024-02-17,8608,"106195,853637,882079,143773,1001127",4964.0,35038
2025-04-08,8609,426708,7599.0,14661
2023-10-28,8610,"547642,184702",3619.0,47741
2024-08-07,8611,"577252,299784",569.0,99259
2024-10-04,8612,"391245,437170,1067215,965339,181847",48483.0,25883
2025-03-19,8613,"383540,904112,230068",22662.0,80045
2025-01-15,8614,"698217,1014068,1070800,951201",17717.0,11030
2024-03-02,8615,"222726,897358",4348.0,79091
2025-05-11,8616,"882306,215983",1298.0,6327
2024-03-02,8617,"636582,853335",2183.0,31149
2024-11-17,8618,"685244,85338",1098.0,40865
2024-10-12,8619,"727928,76333",3348.0,33740
2025-04-14,8620,"916334,241139,670887",22754.0,24488
2023-12-10,8621,"1079910,852123",1805.0,20050
2025-06-24,8622,1066323,299.0,55220
2024-12-27,8623,202304,1999.0,28517
2025-05-02,8624,"446048,327397,535637,669015,72153",5597.0,13768
2024-08-26,8625,"442776,618412,357575,511985",4032.0,74707
2024-08-21,8626,466572,225.0,36248
2023-12-12,8627,"136802,744758,422631,574795",2407.0,41766
2024-06-22,8628,"651911,693897,521778",1563.0,42084
2024-09-29,8629,"86597,957981,786418,592465",3612.0,30885
2024-11-27,8630,"81800,621570,542685,552561",5919.0,80943
2025-06-16,8631,"1057575,49685,1055970,313459,243792",3891.0,46659
2023-12-07,8632,"422272,854179",2844.0,1993
2024-10-04,8633,"483900,1081943,628041,1063910",11497.0,6528
2024-02-25,8634,270627,799.0,72659
2023-11-07,8635,473588,999.0,92486
2024-07-24,8636,"467264,235449,264765",16745.0,55102
2024-03-01,8637,"850409,1089955,729638,99124,726002",11741.0,47538
2024-12-02,8638,245588,729.0,94950
2025-01-16,8639,"54914,804017,23436",11007.0,7116
2024-12-15,8640,590517,121.02,66399
2024-01-23,8641,"646072,668106,205533,648612",5249.0,29655
2024-08-26,8642,"728941,359671,465034,1100079,171348",6510.0,60549
2024-11-17,8643,773719,6995.0,47345
2025-05-08,8644,"133152,538186",11319.0,40112
2025-04-28,8645,"83530,1098963",558.0,75129
2023-11-03,8646,"1041244,617167,990686,1082364",5936.0,16069
2024-10-02,8647,"124418,629993",4088.0,29712
2024-11-16,8648,"994694,695277",2038.0,58926
2025-06-20,8649,845758,2999.0,29038
2025-07-27,8650,244102,699.0,66061
2024-04-16,8651,"441951,741187,176284,603287",3857.0,18015
2025-07-01,8652,"696677,558329,166947,827249",2421.0,79565
2025-01-03,8653,"487626,121631,258145,176940,228906",40139.0,30665
2023-11-30,8654,"463815,1041680,491163",13825.74,3687
2025-01-15,8655,"206747,627408,279012,669466",2930.0,73459
2024-08-15,8656,850171,1349.0,18838
2024-08-24,8657,"991588,697951,1001131,345751,424546",6700.0,92966
2025-02-03,8658,"993624,780906,670228",2426.0,22131
2025-05-24,8659,"664113,216286",2515.0,6545
2023-11-09,8660,"457602,136912",1248.0,68881
2025-07-01,8661,50885,349.0,24403
2025-06-23,8662,433840,668.0,47350
2024-03-02,8663,"221183,72433,789183,190258,556925",2527.0,17050
2023-12-24,8664,"1024061,182691",18245.4,99750
2025-02-26,8665,175531,549.0,30188
2025-01-20,8666,"226847,435683",46912.0,34015
2025-05-21,8667,524391,349.0,81712
2024-05-02,8668,"650312,888997,395667,460403,656691",3623.0,58735
2023-08-18,8669,"199575,260688,674992,1003513",3713.0,43577
2024-07-11,8670,"92216,795481,961827",2215.0,65816
2024-11-04,8671,"753779,1008379",29457.0,31809
2024-03-25,8672,259115,499.0,87657
2025-03-25,8673,"948468,624620",8945.0,4694
2025-07-08,8674,6969,3225.0,27660
2024-11-28,8675,"302625,803429,158531,417974,625913",2222.0,51203
2023-11-22,8676,453941,939.0,47906
2025-04-04,8677,"847093,1052392,560378",2721.0,11060
2023-10-02,8678,"775609,231706,305864,338525,1038797",32113.06,5920
2024-11-11,8679,40495,649.0,91456
2025-02-05,8680,"448686,834153,409068,656408,549143",3297.0,61446
2023-09-02,8681,809085,1409.0,19496
2025-03-06,8682,"644080,826106,679478,641783,726991",4566.0,78005
2024-07-24,8683,"41448,688336,338240,195046,387727",5963.0,26265
2024-10-21,8684,"685427,817447,1099066,503481,687509",18429.58,34384
2025-07-14,8685,"1073041,860386,415420,1060246,129362",8706.0,25845
2024-10-13,8686,655435,2585.0,92370
2025-03-13,8687,"404228,95808,108824,776388,319669",9811.02,67092
2023-10-23,8688,"649002,431029,894594",6491.0,78065
2024-07-03,8689,"401636,916113,1045474",1419.0,33226
2023-11-05,8690,"530385,207919,533316",2237.0,53187
2024-12-17,8691,"1089114,913162,921002",2808.0,10039
2024-08-14,8692,"824990,602444,513278",8647.0,45020
2024-08-17,8693,"425612,371020,653121,875405,975228",5424.0,3880
2024-06-11,8694,"1028717,390492",2198.0,98510
2025-05-15,8695,161454,949.0,48036
2025-06-23,8696,"962896,509322",2898.0,25359
2025-01-22,8697,"35405,1007789,1025436,454001",20048.34,9232
2023-12-28,8698,"957585,991888,536553,781328,39431",8091.0,61283
2023-11-15,8699,"258175,463704,250816",2788.0,42187
2025-03-11,8700,"346549,1036579,18435,25410,317727",134931.0,96203
2024-01-19,8701,763245,85754.0,41548
2024-03-15,8702,"1040668,844946",1678.0,88323
2024-02-11,8703,"906039,1102822",1398.0,26487
2025-05-13,8704,"390463,1083500,323233",2127.99,78198
2025-04-14,8705,"571860,730973,389328",4387.0,37745
2024-02-17,8706,"871331,391617",2348.0,58872
2025-05-20,8707,"508596,878307,662039,187959",6587.16,63988
2024-11-03,8708,"707281,1088666",3203.0,76841
2024-11-15,8709,"585365,803235,770724,415683,782599",6022.0,22280
2024-02-27,8710,"347620,24487,140265,215463,837568",1852.0,90858
2025-04-27,8711,"179508,630757,164356",4773.0,85554
2024-07-24,8712,"461660,483685,1053138",3742.1,30711
2023-11-21,8713,"861631,353065,23668,747186",21162.0,95205
2024-04-28,8714,"1049095,21458,175883,774751",3171.0,68443
2025-01-30,8715,"656002,566335,612541,364916",2534.0,9573
2024-06-05,8716,"274991,14570,44286,535644,1074495",1764.0,26764
2024-01-19,8717,"678634,931336,382714,559017,26050",2444.0,73757
2024-08-10,8718,197864,2533.0,34221
2023-11-21,8719,"96338,215450,179786,885497,1015562",4735.0,89935
2024-11-08,8720,"564557,667202",1548.0,72310
2023-10-18,8721,"173862,251570",1382.0,94844
2025-06-10,8722,"1059352,754359,1075544,187349,79675",9352.0,48024
2024-12-05,8723,"40229,352242,115444",1564.0,15475
2025-02-27,8724,"97716,667",88085.0,35508
2024-06-02,8725,"368895,493361,424995",6673.0,50665
2023-08-27,8726,1031805,295.0,12337
2023-12-26,8727,"65713,609729,773686,407401",2299.0,82117
2024-04-22,8728,758870,22483.0,80497
2024-01-31,8729,1025297,41395.86,98216
2023-11-07,8730,972866,799.0,70017
2024-09-03,8731,"996487,437573,583726,817441",3846.0,50743
2023-10-15,8732,"860648,758483,53416,322040,28251",44196.0,77029
2025-07-11,8733,484976,999.0,46894
2023-10-23,8734,"949863,731148,814865,723614,911916",18549.0,53362
2024-03-14,8735,"317096,7337,180734,518696,855612",6475.0,1795
2024-08-03,8736,302982,299.0,89222
2024-03-29,8737,573625,399.0,59262
2025-07-18,8738,961698,3998.0,24560
2024-06-07,8739,"377676,95716,1029159",5916.0,10612
2024-04-02,8740,"228576,754441,375040,75450,460995",61237.0,17756
2025-04-02,8741,792028,7339.0,3618
2025-03-30,8742,"1008365,728086,577729,448220,713986",3305.0,14395
2025-02-04,8743,"824683,556788,292523",2163.0,56925
2024-07-13,8744,321500,3499.0,73739
2024-02-10,8745,"613353,596218",1268.0,2775
2024-09-06,8746,663601,599.8,46409
2025-07-17,8747,"247016,755739,743389",64818.0,82757
2024-03-10,8748,"662149,338960,1101495",2277.0,73068
2024-08-05,8749,"483360,726294,691188,1067550",3082.0,92981
2023-12-25,8750,"380765,544898,151473",2972.0,99198
2024-08-16,8751,830992,449.0,15175
2024-10-17,8752,189831,350.0,87943
2024-07-21,8753,"524161,623970",761.0,36936
2024-10-05,8754,"791718,828042,286663,965161",10142.0,21074
2025-02-12,8755,883992,1849.0,2982
2023-12-04,8756,"673387,879816",2146.0,10858
2024-11-07,8757,"179043,492573,896345,558404",2126.0,1359
2024-02-08,8758,"290326,1047241,673557",2143.0,11930
2024-03-28,8759,"930125,996879",1768.0,77205
2025-07-28,8760,397665,799.0,59557
2025-06-15,8761,1029388,1259.0,12521
2023-08-16,8762,"387532,220392,3621",1988.0,73891
2024-04-13,8763,"857593,1083042,839296,1045917,1027797",6482.99,51868
2023-11-22,8764,"333408,528210,925248",4461.0,82296
2025-02-01,8765,961771,10090.0,28861
2023-11-25,8766,"810772,534354,915158,554722",1872.0,48011
2023-12-31,8767,425175,499.0,71569
2024-04-16,8768,1100079,1124.0,57461
2025-06-07,8769,346979,249.0,931
2025-03-09,8770,"679093,293205",18857.0,80214
2024-10-22,8771,"592301,429351,752304,692476",21561.0,6061
2025-01-23,8772,1026417,599.0,15835
2023-08-25,8773,"359210,569040",1770.0,15968
2023-08-18,8774,"166220,917345,931426,243391,90900",3613.0,28062
2023-12-15,8775,"670283,141762",748.0,7890
2024-11-02,8776,"828084,695120,697506",1527.0,82961
2025-02-09,8777,"420703,245295,870986,1025829",8103.0,81067
2025-04-30,8778,"766259,38691",946.0,20355
2024-11-27,8779,"406055,278755,806007,98269",3712.0,63901
2024-04-16,8780,"605851,821504,692588",5115.19,38112
2024-11-04,8781,"417749,601129",802.0,33915
2024-06-13,8782,"442202,334676",9857.0,25437
2023-12-15,8783,"89914,1057396,866742",2947.0,50531
2024-06-24,8784,"426489,352350,561802",1523.0,10392
2024-04-30,8785,"135111,317664",626.0,76988
2024-03-01,8786,"360664,496717,224977,539179,638803",27272.0,80495
2025-05-10,8787,"997701,241419",22823.0,74731
2024-12-15,8788,"677602,296529",1988.0,75159
2024-06-06,8789,"465671,767466,904674,247481,76193",2804.0,17971
2024-05-08,8790,"352763,158586,880046",1255.0,50603
2024-05-12,8791,"132935,239283,1008675,993066",101347.52,90264
2024-11-28,8792,443564,2199.0,28537
2024-11-24,8793,"129186,961041",2398.0,98755
2025-06-24,8794,425379,429.0,25305
2023-08-12,8795,"500692,1032036,483566",13393.92,41572
2024-09-30,8796,"139421,1087084",1488.0,32347
2025-03-09,8797,"598421,705046",1636.0,4474
2023-12-28,8798,147974,685.0,8170
2024-11-25,8799,"793910,1051402,317459",3339.0,20592
2024-12-06,8800,"689726,944214",2640.0,43655
2024-12-04,8801,"1026108,576747",21507.48,9677
2025-07-28,8802,"558166,245921",884.0,78576
2025-04-18,8803,"998337,655631",1699.0,13233
2024-05-02,8804,"281831,531674",25298.0,98024
2024-02-02,8805,"880309,281478,457153,880384,165030",36505.0,17060
2024-12-18,8806,903290,269.0,81820
2024-11-01,8807,"668628,504993,460009,1041800,423626",25598.0,70178
2025-06-05,8808,572059,778.0,39361
2024-10-04,8809,"400951,626009,244214",978.0,27292
2024-08-18,8810,"971757,3910,207698,199599",4107.0,80078
2024-12-17,8811,"663770,612806,40251",2997.0,75167
2025-07-20,8812,"294641,541173,301190",2221.0,45904
2024-01-10,8813,"459167,323845,1029570,756286",14198.0,90108
2025-01-27,8814,"486427,98431,315163,773298",3263.17,16219
2023-08-26,8815,"865778,335470,362387,957151,205074",8712.0,49161
2025-04-16,8816,"417642,308078,853335",1434.0,66281
2023-08-08,8817,"1072738,109055,689553",3891.0,93482
2025-05-31,8818,"914295,233879",32116.0,47279
2024-09-29,8819,459387,1539.0,11351
2024-11-28,8820,"73462,604349,803534,502536",20464.2,71448
2023-12-23,8821,"293807,322367,281176,183956",11519.0,8197
2023-10-15,8822,525730,549.0,19580
2024-03-01,8823,299709,149.0,86024
2023-12-29,8824,"903114,128219",6247.0,94350
2025-07-22,8825,"204091,848152,3661,588934",6110.0,71045
2024-03-07,8826,"322177,588047,727549,138465,893893",9153.0,61290
2025-01-08,8827,"699382,394476",2788.0,52556
2024-05-09,8828,"205065,587855,66694,770932,470707",18169.25,4726
2024-10-18,8829,943232,399.0,22350
2024-03-15,8830,739738,999.0,51362
2025-05-13,8831,"701479,1073081,273308",10000.0,60190
2025-02-20,8832,"275395,859631",1898.0,96080
2023-12-15,8833,"351973,746452",834.0,910
2025-02-11,8834,"75439,57912,92165",2269.0,45215
2025-02-16,8835,"867928,71876",1171.0,66827
2023-12-06,8836,"144940,893614,666625,452050",2761.0,88173
2024-10-24,8837,689072,799.0,21911
2025-01-06,8838,"599763,492200,916295",1887.0,44909
2024-10-18,8839,"897698,661144,479181,327376,594664",4369.0,98773
2023-11-05,8840,"587674,633154",1672.99,16753
2024-01-17,8841,"320202,262299",2278.0,57239
2025-07-07,8842,311817,409.0,37084
2025-03-20,8843,"399900,281867",3316.0,28100
2024-03-20,8844,731401,3995.0,19414
2023-12-24,8845,"243698,758272,959326,267067",29658.0,91755
2023-10-19,8846,"370060,999081,759544",17965.0,12700
2023-09-22,8847,"222279,707253,419939,309345",2109.0,13230
2025-06-22,8848,"212549,1090613,266364,294464,423387",4191.0,8957
2024-08-10,8849,"217605,1045206",1674.0,89292
2023-12-02,8850,"578337,838708,430954,836976",3957.0,81277
2024-08-11,8851,"917481,526988,29963,16552,1092592",19917.0,50184
2025-01-16,8852,"206591,293912,505547,598752,88364",19736.61,3173
2025-05-29,8853,"192387,805330,1093958,479772",4727.56,21401
2023-10-24,8854,"920028,277814,199075,325885",4526.0,68069
2023-12-02,8855,937385,379.05,73967
2025-06-30,8856,768196,656.0,25512
2025-02-01,8857,"601018,120207,166147,961345,560991",4352.0,80678
2024-02-03,8858,"737171,879719,948412,545094,741206",13461.0,66128
2023-10-06,8859,"309264,1077376,464605",1319.0,15569
2024-05-26,8860,"820796,609088,344409",892.0,46439
2025-03-04,8861,"1072732,192978,154112,1031799,127902",13151.0,34368
2024-03-24,8862,"931131,252177,849611,861188,771573",8933.0,54237
2023-11-11,8863,"59516,275671,172068,950014,276745",63913.0,99516
2025-07-07,8864,"1004454,894174",1868.0,71484
2024-04-28,8865,"317678,1034831,516430,243565,11865",4075.0,97290
2025-05-10,8866,"666809,111892,127199",3024.65,68715
2025-01-29,8867,"482096,373660",698.0,56082
2024-01-22,8868,166504,1499.0,28886
2024-08-03,8869,"582456,501917",22075.11,36574
2024-06-05,8870,"172283,348687,129370,1094721",11941.34,90895
2023-10-26,8871,"1005367,592620,226425,5443",68371.0,9983
2024-05-31,8872,"516675,535615,437897,345183",4227.0,76832
2024-04-24,8873,"800202,944332,81907",4833.0,9155
2024-06-08,8874,"1056720,349409",919.0,84725
2025-04-07,8875,915278,499.0,88256
2024-09-11,8876,"162123,190865,570394",1937.0,48029
2024-01-13,8877,700514,349.0,58743
2024-10-13,8878,"60715,730299,673187,846459,466886",4775.0,65276
2025-07-29,8879,"832829,839039,784531",1087.0,88824
2024-08-02,8880,"724907,152311",1449.0,89122
2024-10-18,8881,936099,524.0,83167
2024-11-02,8882,"279273,997344,509870,946946",13246.13,23474
2023-12-05,8883,"925511,472391",10066.0,27697
2024-08-22,8884,"454408,347949,267620,817299,731643",3495.0,66851
2025-05-03,8885,"941866,350028,3030",2113.0,76131
2024-08-18,8886,"215853,1062609,460555",5778.0,93713
2023-09-25,8887,"331127,469265,1029868",2993.0,16419
2023-12-30,8888,600517,3219.0,86085
2024-05-06,8889,502760,15771.82,29010
2025-04-15,8890,818088,289.0,96690
2024-07-18,8891,"952725,212000",6018.0,47360
2023-12-10,8892,"546542,936779,248949,941953,262178",9770.0,14006
2023-10-17,8893,"952853,427026,418134",19638.0,2180
2024-11-30,8894,"295602,484228,291893",4105.0,13938
2024-10-07,8895,"513705,542667,328859,834932,981802",4986.0,6723
2024-04-29,8896,"167231,1018861,21334",2255.0,19570
2024-09-25,8897,"54084,401493,960065,746802",56473.0,93733
2024-06-12,8898,"142836,72625,174205",1799.0,94495
2025-05-01,8899,1010842,6180.85,73113
2025-06-24,8900,"439544,885023,4517,82752,569586",2175.0,4040
2025-04-29,8901,54861,824.0,55926
2024-05-22,8902,"327658,515956,755620",26169.0,9093
2024-07-15,8903,"189565,489764,565560,308598",3290.0,78353
2023-12-29,8904,"451144,579298,353744,227900",24977.0,89781
2025-05-15,8905,647013,1499.0,11814
2025-05-21,8906,"642390,97117,952364,776818",11339.0,7818
2023-12-11,8907,"244042,559139,654559,814513",2344.19,91463
2024-06-04,8908,"997697,753169",22823.0,41777
2024-10-26,8909,"572616,603076,1077107,170847,981655",5167.0,54698
2024-04-09,8910,"761124,99201,100996",93216.0,19458
2024-08-21,8911,"919701,24602,1009924,701205",3538.0,67340
2024-12-07,8912,"49057,308743,193328",4409.0,40339
2025-07-18,8913,"871773,473799,863476",6108.0,34238
2023-08-19,8914,"1006096,783547,701418,1049212,467735",4083.0,93270
2025-03-12,8915,"269510,746427,1016963",1978.0,21957
2024-06-28,8916,"331358,624854",1434.0,5608
2024-07-24,8917,"269692,425,912608",40787.0,1763
2024-09-19,8918,"504414,47170,734494,61192,462553",5405.0,51370
2025-06-22,8919,492382,549.66,44519
2024-10-05,8920,120146,1785.0,32191
2023-11-23,8921,863021,321.0,9108
2023-09-10,8922,"223196,410894",2410.0,5894
2024-05-18,8923,"148608,682685,393414",1698.0,68841
2024-01-01,8924,140765,798.0,79725
2025-01-27,8925,"570891,419820,543937,1067684",14250.0,68121
2023-12-04,8926,"344693,588939,323396,329557,651688",10983.0,30087
2024-03-29,8927,190899,159.0,2381
2024-01-01,8928,"861524,962863,756634",48633.0,8669
2024-04-20,8929,"892731,355323,64480,621104",6866.0,50736
2024-10-31,8930,"635343,324775,246880,1007685,914213",4524.0,45989
2024-05-26,8931,"378171,636431",683.0,66496
2024-08-10,8932,"1061448,418010,981047,655366,743853",15340.5,11107
2024-09-07,8933,"1049552,781997,968748",2303.0,53711
2023-11-22,8934,"321722,956249,986365",1442.0,57931
2024-09-06,8935,"51714,702180,958208,516916,403372",4764.0,49343
2023-08-25,8936,"362975,4963",788.0,67908
2024-02-15,8937,"1013820,38747",869.0,38869
2025-01-30,8938,"428685,577670",12998.0,2390
2023-08-08,8939,"37283,682877,723944,386225,397190",3351.0,85364
2025-07-07,8940,"265881,963778,978585,931548,62845",8725.0,64361
2024-07-31,8941,"384184,3827,750370,1068971",23321.0,19051
2024-11-21,8942,"154415,156112,1029306,701735",32186.0,7451
2025-01-24,8943,843015,473.0,13141
2024-02-01,8944,"1024147,1052432",33628.69,54510
2024-10-15,8945,"141161,62656,730609",2097.0,92787
2025-02-08,8946,"349389,888762,502213",12823.48,7190
2024-03-13,8947,"366263,57430,169219",2618.2,28308
2025-04-13,8948,"957270,960840",2097.0,47473
2023-09-13,8949,"106716,618783,685521,354918",3247.0,1952
